72.482247
73.633322
74.156398
74.304820
74.846435
75.030330
75.109038
75.468856
75.597419
75.606100
75.628705
75.667075
75.727895
75.810801
75.873170
75.966369
75.984848
76.035308
76.091518
76.091947
76.140174
76.159856
76.224185
76.254373
76.312636
76.318621
76.382927
76.411679
76.421854
