55.234681
59.715431
61.815408
61.925004
61.931735
62.001930
62.115663
62.160598
62.179340
62.310710
62.312020
62.341655
62.345932
62.357929
62.382366
62.403198
62.426460
62.427262
62.431757
62.440529
62.454031
62.471341
